nifgsm-0.005,tifgsm-0.005,CompressedACC-0.005,pgd-0.005,NoisyACC-0.005,NoisyACC-0.01,sinifgsm-0.005,ACC-0.01,PoisonSR,After_Datapoison_Defense_ACC,vmifgsm-0.005,backdoor_label,fgsm-0.005,vnifgsm-0.005,CACC,afterPoisonACC,backdoor_num,CompressedACC-0.01,ACC-0.005,BlurredACC-0.005,tag,trigger_size,trigger_std,BlurredACC-0.01,trigger,mifgsm-0.005,difgsm-0.005
54.6875,61.71875,11.83035714,84.375,17.41071429,13.61607143,54.6875,78.34821429,,,54.6875,,84.375,56.25,,,,8.928571429,81.25,8.258928571,,,,10.49107143,,54.6875,54.6875
54.6875,61.71875,11.830357142857142,84.375,17.410714285714285,13.616071428571429,54.6875,78.34821428571429,,,54.6875,,84.375,56.25,,,,8.928571428571429,81.25,8.258928571428571,test1,,,10.491071428571429,,54.6875,54.6875
54.6875,61.71875,11.830357142857142,84.375,19.642857142857142,15.625,54.6875,78.34821428571429,0.0,0.99978,55.46875,,84.375,56.25,,0.9392939293929393,1,8.928571428571429,81.25,8.258928571428571,resnet50,,,10.491071428571429,,54.6875,54.6875
55.46875,72.65625,10.714285714285714,83.59375,20.758928571428573,16.071428571428573,55.46875,81.69642857142857,0.0,0.95652,58.59375,[3],85.9375,58.59375,,0.8886888688868887,,8.258928571428571,83.70535714285714,8.705357142857142,resnet50,,,10.267857142857142,0.9829851346056143,58.59375,58.59375
7.142857142857143,6.25,10.5,10.714285714285714,11.0,,,,0.0,0.77404,,[],8.928571428571429,,0.98278,0.692969296929693,,,9.25,10.0,cifar10_shufflenetv2_x0_5,0.6334586731430186,0.9338628790082217,,,9.821428571428571,7.142857142857143
13.392857142857142,9.821428571428571,8.75,8.928571428571429,13.0,,,,0.0,0.78606,,[],5.357142857142857,,0.98278,0.7181718171817182,,,10.75,11.75,cifar10_shufflenetv2_x0_5,0.5259055452156045,0.9159441896387234,,,10.714285714285714,9.821428571428571
13.392857142857142,8.928571428571429,9.5,11.607142857142858,7.5,,,,0.0,0.89734,,[3],13.392857142857142,,0.98278,0.7278727872787278,,,7.5,10.25,cifar10_shufflenetv2_x0_5,0.9266293095346653,0.9999999943644299,,,6.25,12.5
10.714285714285714,8.928571428571429,11.75,10.714285714285714,9.75,,,,0.0,0.79846,,[],9.821428571428571,,0.98278,0.7297729772977297,,,9.5,10.75,cifar10_shufflenetv2_x0_5,0.6918156402524891,0.9372071733050145,,,4.464285714285714,7.142857142857143
